user_id,session_id,event_time,event_type,device_type,traffic_source,region,product_category,order_value
U01972,S01972,2025-03-01 11:29:32,add_to_cart,Tablet,Direct,Central,Sports,
U01972,S01972,2025-03-01 11:59:32,checkout_start,Tablet,Direct,Central,Sports,
U01972,S01972,2025-03-01 12:02:32,purchase,Tablet,Direct,Central,Sports,207.87
U01973,S01973,2025-01-13 17:43:51,product_view,Mobile,Paid Search,West,Beauty,
U01974,S01974,2025-01-18 13:17:11,product_view,Desktop,Paid Search,West,Home,
U01974,S01974,2025-01-18 13:56:11,add_to_cart,Desktop,Paid Search,West,Home,
U01975,S01975,2025-02-03 23:46:23,product_view,Mobile,Direct,East,Beauty,
U01975,S01975,2025-02-03 23:55:23,add_to_cart,Mobile,Direct,East,Beauty,
U01975,S01975,2025-02-04 00:31:23,checkout_start,Mobile,Direct,East,Beauty,
U01975,S01975,2025-02-04 00:41:23,purchase,Mobile,Direct,East,Beauty,124.4
U01976,S01976,2025-01-01 18:09:08,product_view,Desktop,Organic Search,East,Home,
U01977,S01977,2025-01-07 02:40:25,product_view,Mobile,Email,West,Electronics,
U01977,S01977,2025-01-07 03:26:25,add_to_cart,Mobile,Email,West,Electronics,
U01978,S01978,2025-01-18 08:54:55,product_view,Mobile,Referral,East,Electronics,
U01979,S01979,2025-02-05 00:03:05,product_view,Mobile,Organic Search,East,Fashion,
U01980,S01980,2025-02-03 22:28:15,product_view,Desktop,Referral,East,Electronics,
U01980,S01980,2025-02-03 22:55:15,add_to_cart,Desktop,Referral,East,Electronics,
U01980,S01980,2025-02-03 23:30:15,checkout_start,Desktop,Referral,East,Electronics,
U01981,S01981,2025-02-14 17:41:44,product_view,Desktop,Paid Search,East,Electronics,
U01982,S01982,2025-01-23 14:56:51,product_view,Mobile,Organic Search,South,Electronics,
U01982,S01982,2025-01-23 15:49:51,add_to_cart,Mobile,Organic Search,South,Electronics,
U01983,S01983,2025-02-16 07:52:55,product_view,Mobile,Paid Search,West,Electronics,
U01984,S01984,2025-01-10 13:37:20,product_view,Mobile,Direct,North,Electronics,
U01985,S01985,2025-03-25 02:56:32,product_view,Mobile,Direct,Central,Beauty,
U01986,S01986,2025-03-24 04:51:36,product_view,Mobile,Social,West,Electronics,
U01987,S01987,2025-02-14 04:38:16,product_view,Mobile,Direct,South,Sports,
U01987,S01987,2025-02-14 05:09:16,add_to_cart,Mobile,Direct,South,Sports,
U01988,S01988,2025-03-07 04:30:12,product_view,Mobile,Social,Central,Beauty,
U01989,S01989,2025-01-10 01:16:21,product_view,Desktop,Organic Search,Central,Beauty,
U01989,S01989,2025-01-10 01:39:21,add_to_cart,Desktop,Organic Search,Central,Beauty,
U01990,S01990,2025-02-07 06:56:50,product_view,Desktop,Paid Search,West,Electronics,
U01991,S01991,2025-02-13 04:26:33,product_view,Mobile,Paid Search,West,Beauty,
U01991,S01991,2025-02-13 05:22:33,add_to_cart,Mobile,Paid Search,West,Beauty,
U01991,S01991,2025-02-13 05:57:33,checkout_start,Mobile,Paid Search,West,Beauty,
U01991,S01991,2025-02-13 06:21:33,purchase,Mobile,Paid Search,West,Beauty,140.19
U01992,S01992,2025-02-08 17:32:12,product_view,Mobile,Direct,Central,Sports,
U01993,S01993,2025-03-22 09:25:58,product_view,Tablet,Paid Search,South,Sports,
U01993,S01993,2025-03-22 09:29:58,add_to_cart,Tablet,Paid Search,South,Sports,
U01993,S01993,2025-03-22 09:33:58,checkout_start,Tablet,Paid Search,South,Sports,
U01993,S01993,2025-03-22 09:48:58,purchase,Tablet,Paid Search,South,Sports,279.56
U01994,S01994,2025-01-11 11:25:10,product_view,Desktop,Paid Search,East,Fashion,
U01994,S01994,2025-01-11 11:37:10,add_to_cart,Desktop,Paid Search,East,Fashion,
U01995,S01995,2025-02-11 03:02:31,product_view,Mobile,Organic Search,Central,Sports,
U01996,S01996,2025-01-30 03:05:06,product_view,Mobile,Organic Search,Central,Electronics,
U01997,S01997,2025-01-19 10:51:18,product_view,Desktop,Paid Search,West,Home,
U01998,S01998,2025-03-23 00:25:45,product_view,Mobile,Paid Search,West,Electronics,
U01999,S01999,2025-01-11 21:11:00,product_view,Tablet,Paid Search,Central,Fashion,
U02000,S02000,2025-03-14 11:55:03,product_view,Desktop,Organic Search,Central,Beauty,
U02000,S02000,2025-03-14 12:51:03,add_to_cart,Desktop,Organic Search,Central,Beauty,
U02000,S02000,2025-03-14 13:36:03,checkout_start,Desktop,Organic Search,Central,Beauty,
U02001,S02001,2025-01-24 11:51:41,product_view,Mobile,Organic Search,South,Beauty,
U02002,S02002,2025-02-26 09:02:53,product_view,Desktop,Paid Search,Central,Fashion,
U02003,S02003,2025-03-12 01:59:22,product_view,Desktop,Social,Central,Fashion,
U02004,S02004,2025-01-09 01:00:25,product_view,Desktop,Paid Search,North,Electronics,
U02004,S02004,2025-01-09 01:44:25,add_to_cart,Desktop,Paid Search,North,Electronics,
U02004,S02004,2025-01-09 02:04:25,checkout_start,Desktop,Paid Search,North,Electronics,
U02005,S02005,2025-02-14 04:02:56,product_view,Mobile,Social,East,Electronics,
U02005,S02005,2025-02-14 04:05:56,add_to_cart,Mobile,Social,East,Electronics,
U02005,S02005,2025-02-14 04:50:56,checkout_start,Mobile,Social,East,Electronics,
U02006,S02006,2025-01-13 07:41:21,product_view,Mobile,Organic Search,South,Home,
U02007,S02007,2025-02-01 11:43:36,product_view,Desktop,Organic Search,East,Fashion,
U02007,S02007,2025-02-01 11:46:36,add_to_cart,Desktop,Organic Search,East,Fashion,
U02007,S02007,2025-02-01 11:51:36,checkout_start,Desktop,Organic Search,East,Fashion,
U02007,S02007,2025-02-01 12:05:36,purchase,Desktop,Organic Search,East,Fashion,289.85
U02008,S02008,2025-02-24 17:03:04,product_view,Desktop,Direct,West,Fashion,
U02009,S02009,2025-01-31 15:32:17,product_view,Desktop,Direct,North,Home,
U02010,S02010,2025-02-06 09:37:44,product_view,Mobile,Email,South,Electronics,
U02011,S02011,2025-02-18 05:21:20,product_view,Mobile,Organic Search,North,Fashion,
U02011,S02011,2025-02-18 05:32:20,add_to_cart,Mobile,Organic Search,North,Fashion,
U02012,S02012,2025-02-02 04:57:25,product_view,Desktop,Organic Search,South,Fashion,
U02012,S02012,2025-02-02 05:04:25,add_to_cart,Desktop,Organic Search,South,Fashion,
U02012,S02012,2025-02-02 05:21:25,checkout_start,Desktop,Organic Search,South,Fashion,
U02012,S02012,2025-02-02 05:23:25,purchase,Desktop,Organic Search,South,Fashion,195.77
U02013,S02013,2025-01-29 09:21:54,product_view,Desktop,Direct,West,Electronics,
U02013,S02013,2025-01-29 09:22:54,add_to_cart,Desktop,Direct,West,Electronics,
U02014,S02014,2025-03-28 01:22:15,product_view,Mobile,Organic Search,Central,Fashion,
U02014,S02014,2025-03-28 02:11:15,add_to_cart,Mobile,Organic Search,Central,Fashion,
U02015,S02015,2025-01-15 02:24:25,product_view,Desktop,Paid Search,South,Electronics,
U02016,S02016,2025-02-12 14:21:48,product_view,Desktop,Direct,North,Sports,
U02017,S02017,2025-03-14 05:05:10,product_view,Desktop,Social,East,Fashion,
U02018,S02018,2025-01-31 13:42:51,product_view,Desktop,Paid Search,North,Electronics,
U02019,S02019,2025-03-08 05:04:16,product_view,Desktop,Email,North,Fashion,
U02020,S02020,2025-02-26 03:05:51,product_view,Mobile,Organic Search,East,Electronics,
U02020,S02020,2025-02-26 03:16:51,add_to_cart,Mobile,Organic Search,East,Electronics,
U02020,S02020,2025-02-26 03:52:51,checkout_start,Mobile,Organic Search,East,Electronics,
U02020,S02020,2025-02-26 03:59:51,purchase,Mobile,Organic Search,East,Electronics,140.81
U02021,S02021,2025-01-22 02:22:58,product_view,Tablet,Organic Search,West,Beauty,
U02022,S02022,2025-03-29 11:36:06,product_view,Desktop,Direct,Central,Beauty,
U02023,S02023,2025-03-12 17:05:46,product_view,Desktop,Direct,South,Fashion,
U02024,S02024,2025-03-30 03:24:35,product_view,Mobile,Social,West,Fashion,
U02025,S02025,2025-03-03 17:48:51,product_view,Desktop,Social,West,Sports,
U02026,S02026,2025-01-20 16:58:37,product_view,Tablet,Organic Search,Central,Home,
U02027,S02027,2025-01-07 21:06:32,product_view,Mobile,Direct,South,Sports,
U02027,S02027,2025-01-07 21:53:32,add_to_cart,Mobile,Direct,South,Sports,
U02028,S02028,2025-03-10 04:40:59,product_view,Mobile,Organic Search,East,Home,
U02029,S02029,2025-02-05 08:31:17,product_view,Mobile,Social,North,Fashion,
U02030,S02030,2025-01-09 13:23:36,product_view,Desktop,Referral,Central,Beauty,
U02031,S02031,2025-01-02 04:02:40,product_view,Mobile,Organic Search,North,Home,
U02031,S02031,2025-01-02 04:06:40,add_to_cart,Mobile,Organic Search,North,Home,
U02031,S02031,2025-01-02 04:51:40,checkout_start,Mobile,Organic Search,North,Home,
U02031,S02031,2025-01-02 05:19:40,purchase,Mobile,Organic Search,North,Home,56.74
U02032,S02032,2025-01-14 07:23:45,product_view,Desktop,Direct,Central,Electronics,
U02032,S02032,2025-01-14 08:21:45,add_to_cart,Desktop,Direct,Central,Electronics,
U02033,S02033,2025-02-02 12:12:00,product_view,Mobile,Organic Search,South,Electronics,
U02034,S02034,2025-02-26 14:29:22,product_view,Desktop,Paid Search,West,Electronics,
U02035,S02035,2025-03-29 00:41:10,product_view,Desktop,Direct,South,Beauty,
U02036,S02036,2025-01-10 15:19:24,product_view,Mobile,Social,Central,Sports,
U02037,S02037,2025-01-28 03:50:01,product_view,Mobile,Referral,East,Sports,
U02037,S02037,2025-01-28 04:44:01,add_to_cart,Mobile,Referral,East,Sports,
U02038,S02038,2025-01-20 18:05:51,product_view,Desktop,Paid Search,West,Fashion,
U02039,S02039,2025-02-21 17:56:23,product_view,Tablet,Paid Search,North,Electronics,
U02040,S02040,2025-01-06 12:14:44,product_view,Mobile,Referral,South,Sports,
U02041,S02041,2025-01-08 09:37:18,product_view,Mobile,Direct,Central,Fashion,
U02042,S02042,2025-02-20 06:43:19,product_view,Desktop,Paid Search,North,Sports,
U02043,S02043,2025-03-24 19:24:10,product_view,Mobile,Organic Search,East,Electronics,
U02044,S02044,2025-01-16 02:18:09,product_view,Mobile,Organic Search,North,Sports,
U02044,S02044,2025-01-16 03:09:09,add_to_cart,Mobile,Organic Search,North,Sports,
U02044,S02044,2025-01-16 03:18:09,checkout_start,Mobile,Organic Search,North,Sports,
U02045,S02045,2025-03-28 04:06:43,product_view,Desktop,Referral,East,Fashion,
U02046,S02046,2025-03-18 21:39:06,product_view,Desktop,Email,North,Beauty,
U02047,S02047,2025-01-11 21:38:36,product_view,Tablet,Organic Search,South,Fashion,
U02048,S02048,2025-01-18 23:18:29,product_view,Mobile,Organic Search,South,Electronics,
U02049,S02049,2025-01-29 07:16:12,product_view,Mobile,Paid Search,North,Home,
U02050,S02050,2025-02-16 21:33:31,product_view,Mobile,Social,North,Beauty,
U02051,S02051,2025-02-19 22:36:43,product_view,Mobile,Social,South,Fashion,
U02051,S02051,2025-02-19 22:58:43,add_to_cart,Mobile,Social,South,Fashion,
U02052,S02052,2025-03-23 10:12:23,product_view,Mobile,Social,West,Sports,
U02053,S02053,2025-02-19 23:38:49,product_view,Mobile,Direct,Central,Fashion,
U02054,S02054,2025-01-11 05:21:18,product_view,Tablet,Organic Search,South,Fashion,
U02054,S02054,2025-01-11 05:56:18,add_to_cart,Tablet,Organic Search,South,Fashion,
U02055,S02055,2025-02-09 16:05:52,product_view,Mobile,Paid Search,Central,Home,
U02055,S02055,2025-02-09 16:54:52,add_to_cart,Mobile,Paid Search,Central,Home,
U02055,S02055,2025-02-09 17:04:52,checkout_start,Mobile,Paid Search,Central,Home,
U02055,S02055,2025-02-09 17:16:52,purchase,Mobile,Paid Search,Central,Home,181.2
U02056,S02056,2025-01-31 00:29:55,product_view,Mobile,Email,North,Sports,
U02057,S02057,2025-02-04 05:24:07,product_view,Mobile,Paid Search,West,Sports,
U02058,S02058,2025-03-16 06:15:50,product_view,Mobile,Referral,Central,Home,
U02059,S02059,2025-02-09 06:45:51,product_view,Tablet,Email,South,Fashion,
U02059,S02059,2025-02-09 07:22:51,add_to_cart,Tablet,Email,South,Fashion,
U02059,S02059,2025-02-09 08:05:51,checkout_start,Tablet,Email,South,Fashion,
U02060,S02060,2025-03-10 20:43:46,product_view,Mobile,Referral,West,Electronics,
U02060,S02060,2025-03-10 21:17:46,add_to_cart,Mobile,Referral,West,Electronics,
U02061,S02061,2025-03-12 14:05:58,product_view,Tablet,Organic Search,North,Fashion,
U02062,S02062,2025-02-05 23:57:11,product_view,Mobile,Organic Search,South,Sports,
U02063,S02063,2025-03-25 21:31:03,product_view,Tablet,Social,South,Beauty,
U02063,S02063,2025-03-25 21:44:03,add_to_cart,Tablet,Social,South,Beauty,
U02064,S02064,2025-03-09 13:50:21,product_view,Mobile,Direct,Central,Electronics,
U02065,S02065,2025-03-15 13:25:43,product_view,Desktop,Organic Search,East,Fashion,
U02065,S02065,2025-03-15 13:38:43,add_to_cart,Desktop,Organic Search,East,Fashion,
U02065,S02065,2025-03-15 13:39:43,checkout_start,Desktop,Organic Search,East,Fashion,
U02065,S02065,2025-03-15 14:09:43,purchase,Desktop,Organic Search,East,Fashion,37.34
U02066,S02066,2025-01-20 14:59:34,product_view,Desktop,Referral,West,Fashion,
U02066,S02066,2025-01-20 15:59:34,add_to_cart,Desktop,Referral,West,Fashion,
U02067,S02067,2025-01-20 15:54:43,product_view,Mobile,Direct,Central,Electronics,
U02067,S02067,2025-01-20 16:03:43,add_to_cart,Mobile,Direct,Central,Electronics,
U02067,S02067,2025-01-20 16:15:43,checkout_start,Mobile,Direct,Central,Electronics,
U02067,S02067,2025-01-20 16:37:43,purchase,Mobile,Direct,Central,Electronics,257.07
U02068,S02068,2025-03-15 22:50:07,product_view,Mobile,Paid Search,West,Electronics,
U02069,S02069,2025-03-05 05:58:02,product_view,Mobile,Paid Search,Central,Home,
U02069,S02069,2025-03-05 06:11:02,add_to_cart,Mobile,Paid Search,Central,Home,
U02069,S02069,2025-03-05 06:34:02,checkout_start,Mobile,Paid Search,Central,Home,
U02069,S02069,2025-03-05 06:39:02,purchase,Mobile,Paid Search,Central,Home,165.07
U02070,S02070,2025-03-15 23:40:54,product_view,Mobile,Referral,North,Home,
U02071,S02071,2025-03-26 21:13:58,product_view,Mobile,Organic Search,South,Home,
U02071,S02071,2025-03-26 21:24:58,add_to_cart,Mobile,Organic Search,South,Home,
U02071,S02071,2025-03-26 22:09:58,checkout_start,Mobile,Organic Search,South,Home,
U02072,S02072,2025-03-19 05:00:18,product_view,Mobile,Social,North,Home,
U02073,S02073,2025-02-15 07:08:14,product_view,Mobile,Social,Central,Beauty,
U02074,S02074,2025-01-07 17:29:02,product_view,Mobile,Paid Search,North,Fashion,
U02075,S02075,2025-01-21 06:24:02,product_view,Mobile,Direct,Central,Beauty,
U02075,S02075,2025-01-21 06:56:02,add_to_cart,Mobile,Direct,Central,Beauty,
U02075,S02075,2025-01-21 07:22:02,checkout_start,Mobile,Direct,Central,Beauty,
U02075,S02075,2025-01-21 07:43:02,purchase,Mobile,Direct,Central,Beauty,256.69
U02076,S02076,2025-03-13 20:11:45,product_view,Desktop,Direct,Central,Home,
U02076,S02076,2025-03-13 21:06:45,add_to_cart,Desktop,Direct,Central,Home,
U02076,S02076,2025-03-13 21:47:45,checkout_start,Desktop,Direct,Central,Home,
U02076,S02076,2025-03-13 22:10:45,purchase,Desktop,Direct,Central,Home,233.37
U02077,S02077,2025-02-26 08:08:09,product_view,Desktop,Paid Search,East,Electronics,
U02077,S02077,2025-02-26 08:22:09,add_to_cart,Desktop,Paid Search,East,Electronics,
U02078,S02078,2025-01-03 20:06:48,product_view,Tablet,Organic Search,North,Beauty,
U02079,S02079,2025-03-14 04:45:52,product_view,Mobile,Organic Search,East,Home,
U02080,S02080,2025-02-21 01:24:11,product_view,Desktop,Email,North,Sports,
U02081,S02081,2025-02-19 07:53:57,product_view,Desktop,Referral,South,Home,
U02082,S02082,2025-01-15 17:03:17,product_view,Desktop,Email,South,Sports,
U02083,S02083,2025-03-27 10:14:54,product_view,Desktop,Paid Search,Central,Electronics,
U02084,S02084,2025-03-26 02:14:49,product_view,Mobile,Organic Search,East,Electronics,
U02084,S02084,2025-03-26 02:40:49,add_to_cart,Mobile,Organic Search,East,Electronics,
U02085,S02085,2025-03-02 21:23:24,product_view,Desktop,Paid Search,South,Home,
U02085,S02085,2025-03-02 22:10:24,add_to_cart,Desktop,Paid Search,South,Home,
U02085,S02085,2025-03-02 22:41:24,checkout_start,Desktop,Paid Search,South,Home,
U02085,S02085,2025-03-02 22:52:24,purchase,Desktop,Paid Search,South,Home,90.4
U02086,S02086,2025-01-12 13:46:17,product_view,Mobile,Organic Search,West,Electronics,
U02086,S02086,2025-01-12 14:23:17,add_to_cart,Mobile,Organic Search,West,Electronics,
U02087,S02087,2025-03-27 02:36:46,product_view,Desktop,Paid Search,South,Home,
U02088,S02088,2025-01-24 01:30:51,product_view,Tablet,Direct,East,Fashion,
U02088,S02088,2025-01-24 01:39:51,add_to_cart,Tablet,Direct,East,Fashion,
U02088,S02088,2025-01-24 01:50:51,checkout_start,Tablet,Direct,East,Fashion,
U02088,S02088,2025-01-24 01:56:51,purchase,Tablet,Direct,East,Fashion,206.67
U02089,S02089,2025-03-26 02:09:19,product_view,Mobile,Email,East,Electronics,
U02089,S02089,2025-03-26 02:22:19,add_to_cart,Mobile,Email,East,Electronics,
U02089,S02089,2025-03-26 02:50:19,checkout_start,Mobile,Email,East,Electronics,
U02090,S02090,2025-01-05 18:33:30,product_view,Desktop,Direct,East,Fashion,
U02090,S02090,2025-01-05 18:44:30,add_to_cart,Desktop,Direct,East,Fashion,
U02090,S02090,2025-01-05 19:15:30,checkout_start,Desktop,Direct,East,Fashion,
U02090,S02090,2025-01-05 19:41:30,purchase,Desktop,Direct,East,Fashion,188.54
U02091,S02091,2025-01-04 14:21:44,product_view,Desktop,Organic Search,West,Home,
U02092,S02092,2025-01-31 20:59:13,product_view,Desktop,Direct,West,Fashion,
U02093,S02093,2025-01-15 19:05:40,product_view,Desktop,Referral,West,Fashion,
U02094,S02094,2025-03-16 20:21:11,product_view,Mobile,Organic Search,Central,Home,
U02094,S02094,2025-03-16 20:31:11,add_to_cart,Mobile,Organic Search,Central,Home,
U02094,S02094,2025-03-16 20:39:11,checkout_start,Mobile,Organic Search,Central,Home,
U02095,S02095,2025-02-04 09:36:40,product_view,Mobile,Organic Search,South,Beauty,
U02096,S02096,2025-02-23 17:29:25,product_view,Tablet,Direct,West,Electronics,
U02096,S02096,2025-02-23 18:04:25,add_to_cart,Tablet,Direct,West,Electronics,
U02097,S02097,2025-02-09 02:26:52,product_view,Mobile,Paid Search,East,Home,
U02097,S02097,2025-02-09 03:23:52,add_to_cart,Mobile,Paid Search,East,Home,
U02097,S02097,2025-02-09 04:08:52,checkout_start,Mobile,Paid Search,East,Home,
U02098,S02098,2025-02-10 22:14:30,product_view,Mobile,Paid Search,North,Electronics,
U02098,S02098,2025-02-10 22:52:30,add_to_cart,Mobile,Paid Search,North,Electronics,
U02099,S02099,2025-02-26 02:07:56,product_view,Tablet,Direct,West,Sports,
U02100,S02100,2025-01-27 01:44:23,product_view,Desktop,Organic Search,West,Electronics,
U02101,S02101,2025-01-21 14:26:43,product_view,Desktop,Organic Search,South,Electronics,
U02101,S02101,2025-01-21 14:46:43,add_to_cart,Desktop,Organic Search,South,Electronics,
U02101,S02101,2025-01-21 14:52:43,checkout_start,Desktop,Organic Search,South,Electronics,
U02102,S02102,2025-03-14 10:39:25,product_view,Desktop,Referral,West,Home,
U02103,S02103,2025-02-03 09:47:14,product_view,Mobile,Social,South,Sports,
U02103,S02103,2025-02-03 10:04:14,add_to_cart,Mobile,Social,South,Sports,
U02104,S02104,2025-03-19 18:15:48,product_view,Desktop,Paid Search,North,Home,
U02105,S02105,2025-02-06 07:36:56,product_view,Desktop,Referral,South,Home,
U02105,S02105,2025-02-06 08:03:56,add_to_cart,Desktop,Referral,South,Home,
U02105,S02105,2025-02-06 08:37:56,checkout_start,Desktop,Referral,South,Home,
U02106,S02106,2025-03-17 10:32:26,product_view,Desktop,Social,North,Electronics,
U02106,S02106,2025-03-17 11:19:26,add_to_cart,Desktop,Social,North,Electronics,
U02106,S02106,2025-03-17 11:33:26,checkout_start,Desktop,Social,North,Electronics,
U02107,S02107,2025-02-04 03:15:10,product_view,Desktop,Direct,West,Home,
U02107,S02107,2025-02-04 03:16:10,add_to_cart,Desktop,Direct,West,Home,
U02108,S02108,2025-03-03 01:30:20,product_view,Desktop,Paid Search,North,Electronics,
U02108,S02108,2025-03-03 02:25:20,add_to_cart,Desktop,Paid Search,North,Electronics,
U02108,S02108,2025-03-03 02:38:20,checkout_start,Desktop,Paid Search,North,Electronics,
U02108,S02108,2025-03-03 03:01:20,purchase,Desktop,Paid Search,North,Electronics,239.62
U02109,S02109,2025-01-17 01:15:00,product_view,Mobile,Direct,East,Sports,
U02109,S02109,2025-01-17 01:33:00,add_to_cart,Mobile,Direct,East,Sports,
U02109,S02109,2025-01-17 01:53:00,checkout_start,Mobile,Direct,East,Sports,
U02109,S02109,2025-01-17 01:56:00,purchase,Mobile,Direct,East,Sports,61.55
U02110,S02110,2025-02-15 03:08:49,product_view,Desktop,Direct,Central,Electronics,
U02110,S02110,2025-02-15 03:55:49,add_to_cart,Desktop,Direct,Central,Electronics,
U02111,S02111,2025-02-20 06:21:37,product_view,Mobile,Paid Search,South,Beauty,
U02111,S02111,2025-02-20 07:05:37,add_to_cart,Mobile,Paid Search,South,Beauty,
U02112,S02112,2025-03-15 19:13:04,product_view,Tablet,Direct,East,Beauty,
U02112,S02112,2025-03-15 19:37:04,add_to_cart,Tablet,Direct,East,Beauty,
U02112,S02112,2025-03-15 19:50:04,checkout_start,Tablet,Direct,East,Beauty,
U02112,S02112,2025-03-15 20:01:04,purchase,Tablet,Direct,East,Beauty,131.03
U02113,S02113,2025-01-07 06:18:56,product_view,Mobile,Organic Search,Central,Home,
U02113,S02113,2025-01-07 07:12:56,add_to_cart,Mobile,Organic Search,Central,Home,
U02113,S02113,2025-01-07 07:55:56,checkout_start,Mobile,Organic Search,Central,Home,
U02114,S02114,2025-02-03 13:13:41,product_view,Mobile,Organic Search,South,Fashion,
U02114,S02114,2025-02-03 13:33:41,add_to_cart,Mobile,Organic Search,South,Fashion,
U02114,S02114,2025-02-03 14:02:41,checkout_start,Mobile,Organic Search,South,Fashion,
U02115,S02115,2025-03-11 00:02:35,product_view,Mobile,Social,West,Home,
U02116,S02116,2025-03-14 08:24:48,product_view,Tablet,Social,West,Sports,
U02117,S02117,2025-03-04 14:56:18,product_view,Mobile,Email,West,Home,
U02117,S02117,2025-03-04 15:13:18,add_to_cart,Mobile,Email,West,Home,
U02117,S02117,2025-03-04 15:16:18,checkout_start,Mobile,Email,West,Home,
U02117,S02117,2025-03-04 15:43:18,purchase,Mobile,Email,West,Home,109.19
U02118,S02118,2025-01-07 05:10:52,product_view,Mobile,Direct,West,Fashion,
U02119,S02119,2025-02-13 23:55:48,product_view,Tablet,Paid Search,South,Fashion,
U02120,S02120,2025-01-30 00:08:01,product_view,Mobile,Organic Search,East,Electronics,
U02120,S02120,2025-01-30 00:34:01,add_to_cart,Mobile,Organic Search,East,Electronics,
U02120,S02120,2025-01-30 00:41:01,checkout_start,Mobile,Organic Search,East,Electronics,
U02120,S02120,2025-01-30 01:10:01,purchase,Mobile,Organic Search,East,Electronics,22.79
U02121,S02121,2025-03-30 03:42:57,product_view,Mobile,Organic Search,East,Fashion,
U02122,S02122,2025-01-19 15:39:39,product_view,Mobile,Referral,North,Sports,
U02122,S02122,2025-01-19 16:32:39,add_to_cart,Mobile,Referral,North,Sports,
U02122,S02122,2025-01-19 16:36:39,checkout_start,Mobile,Referral,North,Sports,
U02122,S02122,2025-01-19 16:57:39,purchase,Mobile,Referral,North,Sports,123.65
U02123,S02123,2025-03-16 17:49:16,product_view,Mobile,Referral,North,Electronics,
U02124,S02124,2025-01-17 01:08:34,product_view,Mobile,Organic Search,South,Sports,
U02124,S02124,2025-01-17 01:13:34,add_to_cart,Mobile,Organic Search,South,Sports,
U02125,S02125,2025-01-03 02:29:45,product_view,Desktop,Email,West,Sports,
U02125,S02125,2025-01-03 02:40:45,add_to_cart,Desktop,Email,West,Sports,
U02126,S02126,2025-02-22 08:42:56,product_view,Mobile,Organic Search,South,Fashion,
U02127,S02127,2025-03-23 22:31:20,product_view,Desktop,Referral,Central,Fashion,
U02128,S02128,2025-01-24 08:03:24,product_view,Mobile,Direct,Central,Sports,
U02128,S02128,2025-01-24 08:38:24,add_to_cart,Mobile,Direct,Central,Sports,
U02128,S02128,2025-01-24 09:07:24,checkout_start,Mobile,Direct,Central,Sports,
U02128,S02128,2025-01-24 09:29:24,purchase,Mobile,Direct,Central,Sports,151.37
U02129,S02129,2025-02-10 19:02:51,product_view,Mobile,Direct,Central,Electronics,
U02130,S02130,2025-02-02 16:46:47,product_view,Desktop,Paid Search,South,Home,
U02130,S02130,2025-02-02 17:02:47,add_to_cart,Desktop,Paid Search,South,Home,
U02130,S02130,2025-02-02 17:43:47,checkout_start,Desktop,Paid Search,South,Home,
U02130,S02130,2025-02-02 18:02:47,purchase,Desktop,Paid Search,South,Home,235.44
U02131,S02131,2025-01-07 03:33:29,product_view,Mobile,Organic Search,North,Electronics,
U02132,S02132,2025-03-20 01:42:58,product_view,Mobile,Social,Central,Home,
U02133,S02133,2025-02-07 22:02:51,product_view,Tablet,Direct,North,Beauty,
U02134,S02134,2025-03-21 08:44:22,product_view,Mobile,Organic Search,North,Sports,
U02134,S02134,2025-03-21 09:05:22,add_to_cart,Mobile,Organic Search,North,Sports,
U02135,S02135,2025-03-05 12:47:16,product_view,Tablet,Organic Search,North,Electronics,
U02135,S02135,2025-03-05 13:23:16,add_to_cart,Tablet,Organic Search,North,Electronics,
U02135,S02135,2025-03-05 13:34:16,checkout_start,Tablet,Organic Search,North,Electronics,
U02135,S02135,2025-03-05 14:02:16,purchase,Tablet,Organic Search,North,Electronics,100.99
U02136,S02136,2025-02-03 18:56:41,product_view,Mobile,Paid Search,South,Fashion,
U02137,S02137,2025-03-11 06:12:18,product_view,Tablet,Referral,West,Electronics,
U02137,S02137,2025-03-11 06:41:18,add_to_cart,Tablet,Referral,West,Electronics,
U02138,S02138,2025-03-18 18:59:21,product_view,Desktop,Paid Search,Central,Fashion,
U02138,S02138,2025-03-18 19:29:21,add_to_cart,Desktop,Paid Search,Central,Fashion,
U02138,S02138,2025-03-18 19:40:21,checkout_start,Desktop,Paid Search,Central,Fashion,
U02138,S02138,2025-03-18 19:52:21,purchase,Desktop,Paid Search,Central,Fashion,191.88
U02139,S02139,2025-02-10 06:50:43,product_view,Mobile,Direct,South,Home,
U02140,S02140,2025-03-26 06:10:56,product_view,Mobile,Social,North,Fashion,
U02141,S02141,2025-03-02 10:50:10,product_view,Mobile,Organic Search,North,Sports,
U02141,S02141,2025-03-02 11:13:10,add_to_cart,Mobile,Organic Search,North,Sports,
U02141,S02141,2025-03-02 11:15:10,checkout_start,Mobile,Organic Search,North,Sports,
U02141,S02141,2025-03-02 11:44:10,purchase,Mobile,Organic Search,North,Sports,131.82
U02142,S02142,2025-02-17 18:46:59,product_view,Desktop,Organic Search,West,Electronics,
U02142,S02142,2025-02-17 19:24:59,add_to_cart,Desktop,Organic Search,West,Electronics,
U02142,S02142,2025-02-17 19:29:59,checkout_start,Desktop,Organic Search,West,Electronics,
U02142,S02142,2025-02-17 19:57:59,purchase,Desktop,Organic Search,West,Electronics,287.41
U02143,S02143,2025-03-27 22:37:25,product_view,Desktop,Organic Search,North,Fashion,
